record_id,company_name,industry,country,company_size,month,year,layoffs_count,layoff_percentage,reason_for_layoffs
T6957,Oracle,Gaming,Germany,Startup,Apr,2025,2408,4.5,Restructuring
T6958,OpenAI,E-Commerce,UK,Enterprise,Dec,2026,1100,5.1,Overhiring Correction
T6959,Spotify,Cloud,Canada,Big Tech,Sep,2024,1116,1.4,AI Automation
T6960,Google,Cloud,Singapore,Enterprise,Jun,2026,47,6.4,Overhiring Correction
T6961,Netflix,E-Commerce,Singapore,Startup,Nov,2026,4634,16.9,Cost Cutting
T6962,Meta,Cloud,USA,Startup,Jul,2025,1403,12.0,Restructuring
T6963,Intel,AI,Canada,Enterprise,Dec,2026,1916,6.0,Overhiring Correction
T6964,SAP,Cybersecurity,Canada,Enterprise,Oct,2026,1236,8.5,Market Slowdown
T6965,SAP,Social Media,Canada,Big Tech,May,2026,869,7.5,AI Automation
T6966,SAP,Cybersecurity,UK,Big Tech,Jul,2026,2465,1.5,Cost Cutting
T6967,Airbnb,Social Media,Singapore,Enterprise,Sep,2026,1514,0.1,Cost Cutting
T6968,Apple,Gaming,Germany,Big Tech,Sep,2026,6226,2.2,Overhiring Correction
T6969,Stripe,Cybersecurity,UK,Mid-size,Apr,2024,403,4.6,Restructuring
T6970,Salesforce,AI,Singapore,Mid-size,Mar,2025,2177,4.6,AI Automation
T6971,Microsoft,FinTech,India,Startup,Jul,2025,2605,34.9,AI Automation
T6972,Airbnb,Cloud,UK,Mid-size,Oct,2025,8570,35.7,Restructuring
T6973,Oracle,AI,India,Big Tech,Jan,2026,13626,19.6,Market Slowdown
T6974,Stripe,Cloud,Singapore,Big Tech,Jun,2024,2342,5.0,Overhiring Correction
T6975,Oracle,Cybersecurity,Germany,Big Tech,Dec,2026,913,0.9,Restructuring
T6976,Oracle,E-Commerce,Germany,Mid-size,Jun,2025,1290,9.6,Market Slowdown
T6977,NVIDIA,Gaming,USA,Enterprise,Feb,2025,8797,22.2,Cost Cutting
T6978,Anthropic,Social Media,India,Enterprise,Apr,2024,7067,22.0,Cost Cutting
T6979,Meta,AI,Canada,Enterprise,May,2024,17755,21.0,AI Automation
T6980,Netflix,FinTech,USA,Big Tech,Jul,2026,1171,2.0,Market Slowdown
T6981,Netflix,Cloud,Germany,Mid-size,Apr,2025,1612,4.4,Cost Cutting
T6982,Adobe,AI,UK,Big Tech,Jul,2024,516,1.4,AI Automation
T6983,OpenAI,Gaming,Germany,Enterprise,Nov,2026,12284,34.7,Cost Cutting
T6984,Microsoft,AI,USA,Big Tech,May,2026,1831,8.0,Cost Cutting
T6985,Amazon,Social Media,UK,Startup,Jan,2026,171,17.4,Restructuring
T6986,Stripe,E-Commerce,India,Startup,May,2026,69,8.2,AI Automation
T6987,Spotify,Cybersecurity,Germany,Startup,Dec,2026,7178,39.8,Market Slowdown
T6988,Amazon,Cybersecurity,Germany,Big Tech,Feb,2025,533,9.2,Market Slowdown
T6989,OpenAI,AI,Germany,Enterprise,Sep,2025,15086,33.8,Cost Cutting
T6990,Uber,E-Commerce,Canada,Enterprise,Aug,2024,12142,25.6,Restructuring
T6991,Microsoft,Cloud,USA,Mid-size,Aug,2025,2165,15.2,Restructuring
T6992,Google,Social Media,Germany,Startup,Mar,2026,1568,2.4,Restructuring
T6993,Stripe,Gaming,Germany,Mid-size,May,2025,8724,24.2,Cost Cutting
T6994,SAP,Cybersecurity,UK,Mid-size,Apr,2026,1563,4.4,Overhiring Correction
T6995,OpenAI,Cybersecurity,Singapore,Startup,Jul,2025,3943,11.4,Overhiring Correction
T6996,Adobe,Social Media,Canada,Startup,Sep,2026,14441,38.8,Market Slowdown
T6997,Databricks,Social Media,Canada,Big Tech,Oct,2026,17946,36.8,Cost Cutting
T6998,Netflix,AI,India,Mid-size,Sep,2025,1980,4.4,Overhiring Correction
T6999,OpenAI,AI,Singapore,Mid-size,Jun,2026,2384,3.7,Restructuring
T7000,Palantir,FinTech,UK,Enterprise,Jun,2024,2417,7.8,AI Automation
T7001,Stripe,Cloud,UK,Big Tech,Jan,2026,2158,15.3,AI Automation
T7002,Airbnb,Cloud,India,Mid-size,Jun,2024,2717,17.7,Market Slowdown
T7003,Amazon,Cloud,India,Big Tech,Apr,2026,6439,9.7,Market Slowdown
T7004,Google,Cybersecurity,UK,Enterprise,Apr,2024,2714,15.4,Market Slowdown
T7005,Stripe,Cloud,Singapore,Big Tech,Mar,2026,6929,5.7,Market Slowdown
T7006,OpenAI,E-Commerce,Germany,Startup,Nov,2026,1153,1.3,AI Automation
T7007,OpenAI,AI,USA,Startup,Jun,2026,1329,5.9,Overhiring Correction
T7008,Oracle,FinTech,USA,Big Tech,Oct,2026,8759,16.2,Restructuring
T7009,Databricks,E-Commerce,Canada,Mid-size,Oct,2024,6888,35.5,Cost Cutting
T7010,Anthropic,Cloud,Singapore,Mid-size,Jul,2026,2641,30.7,Overhiring Correction
T7011,Uber,Cybersecurity,Singapore,Big Tech,Jun,2026,7464,27.6,AI Automation
T7012,SAP,Cloud,Canada,Big Tech,Jul,2025,15502,21.6,Cost Cutting
T7013,Apple,Cloud,UK,Startup,Aug,2026,4332,10.5,Restructuring
T7014,Airbnb,Social Media,Singapore,Enterprise,Oct,2026,1378,0.7,Overhiring Correction
T7015,Google,E-Commerce,Canada,Enterprise,Jan,2026,17747,30.6,Cost Cutting
T7016,Uber,FinTech,India,Enterprise,Aug,2024,1403,7.9,Cost Cutting
T7017,Oracle,Social Media,Singapore,Big Tech,Jan,2025,2016,9.4,Restructuring
T7018,SAP,E-Commerce,Singapore,Big Tech,Aug,2026,1518,30.9,Cost Cutting
T7019,Databricks,E-Commerce,USA,Startup,Jun,2026,4236,15.6,Overhiring Correction
T7020,SAP,FinTech,Germany,Mid-size,Jun,2024,916,1.7,Restructuring
T7021,Spotify,AI,Singapore,Big Tech,Mar,2025,98,6.3,AI Automation
T7022,Meta,Social Media,India,Mid-size,Sep,2026,2075,8.3,Restructuring
T7023,OpenAI,Cloud,Germany,Enterprise,Oct,2024,2472,4.1,Overhiring Correction
T7024,Palantir,Gaming,Germany,Big Tech,Mar,2026,2013,9.3,Market Slowdown
T7025,Google,E-Commerce,India,Enterprise,May,2025,6700,5.8,Restructuring
T7026,Uber,Cybersecurity,Canada,Enterprise,Jul,2026,308,13.0,Overhiring Correction
T7027,Salesforce,AI,USA,Big Tech,Apr,2026,892,5.7,Market Slowdown
T7028,Anthropic,Gaming,USA,Startup,Jul,2026,3616,24.4,Overhiring Correction
T7029,Netflix,Gaming,Singapore,Enterprise,Dec,2024,17616,8.6,Market Slowdown
T7030,Amazon,Gaming,UK,Startup,Dec,2024,6916,17.6,Market Slowdown
T7031,Databricks,E-Commerce,UK,Enterprise,Jun,2024,2075,3.4,Restructuring
T7032,Adobe,Cybersecurity,Canada,Big Tech,Aug,2025,1344,8.6,Overhiring Correction
T7033,Databricks,Social Media,Germany,Big Tech,Mar,2024,2125,7.9,Restructuring
T7034,Adobe,Gaming,Germany,Startup,Apr,2024,3413,8.8,AI Automation
T7035,Apple,E-Commerce,USA,Mid-size,Dec,2024,3753,17.8,Restructuring
T7036,Oracle,Gaming,Canada,Big Tech,Dec,2026,12173,8.3,Cost Cutting
T7037,Palantir,Social Media,USA,Enterprise,Jun,2024,1435,5.7,Overhiring Correction
T7038,NVIDIA,Social Media,Canada,Startup,Sep,2024,2314,6.7,Cost Cutting
T7039,Meta,E-Commerce,UK,Startup,Jul,2026,360,9.6,Overhiring Correction
T7040,Amazon,FinTech,UK,Enterprise,Oct,2026,3072,9.1,Cost Cutting
T7041,Apple,Gaming,UK,Enterprise,Jul,2025,3503,2.6,Cost Cutting
T7042,Uber,Cloud,India,Startup,May,2024,1470,1.7,Cost Cutting
T7043,Databricks,Gaming,Canada,Enterprise,Aug,2025,17038,14.5,Overhiring Correction
T7044,Databricks,Cloud,India,Startup,Jun,2025,558,8.1,Overhiring Correction
T7045,Salesforce,Cybersecurity,USA,Big Tech,Dec,2026,1813,5.7,Restructuring
T7046,Databricks,FinTech,Singapore,Startup,Apr,2025,604,8.5,AI Automation
T7047,Amazon,Gaming,India,Big Tech,Dec,2026,4842,5.7,AI Automation
T7048,Amazon,E-Commerce,India,Startup,Oct,2026,17395,27.3,Cost Cutting
T7049,Anthropic,Cloud,USA,Enterprise,Sep,2025,5479,12.9,Overhiring Correction
T7050,Stripe,Cybersecurity,Canada,Big Tech,Jan,2026,1738,6.0,Cost Cutting
T7051,Palantir,FinTech,USA,Enterprise,Sep,2025,682,0.5,AI Automation
T7052,Salesforce,E-Commerce,USA,Mid-size,Oct,2024,1230,39.7,Cost Cutting
T7053,Oracle,AI,UK,Enterprise,Jun,2025,16949,10.7,Overhiring Correction
T7054,Palantir,AI,Canada,Enterprise,Oct,2024,3081,1.6,Overhiring Correction
T7055,Oracle,FinTech,UK,Big Tech,Aug,2026,2184,6.3,AI Automation
T7056,Intel,FinTech,Canada,Big Tech,Jan,2025,1836,6.5,Restructuring
T7057,NVIDIA,Cloud,India,Startup,Jun,2025,6327,13.7,AI Automation
T7058,Stripe,Social Media,UK,Enterprise,Feb,2025,1348,26.7,AI Automation
T7059,Microsoft,Cloud,Singapore,Mid-size,Jul,2025,693,12.5,Market Slowdown
T7060,NVIDIA,E-Commerce,USA,Enterprise,Oct,2024,494,2.7,Overhiring Correction
T7061,Intel,Social Media,UK,Big Tech,Aug,2026,5509,15.0,Overhiring Correction
T7062,Uber,Gaming,Germany,Mid-size,Oct,2025,5829,13.2,Restructuring
T7063,Spotify,Cloud,Germany,Mid-size,Dec,2024,11097,36.9,Market Slowdown
T7064,Apple,AI,Singapore,Big Tech,Jan,2024,1076,3.6,Restructuring
T7065,Oracle,Gaming,UK,Big Tech,Mar,2025,2013,6.6,Cost Cutting
T7066,Netflix,AI,USA,Startup,Mar,2025,7322,10.2,Restructuring
T7067,Apple,Cloud,Germany,Big Tech,Apr,2024,1413,7.8,AI Automation
T7068,Databricks,Cybersecurity,India,Startup,Mar,2024,4923,3.1,Restructuring
T7069,Palantir,Gaming,USA,Mid-size,Apr,2024,5177,12.3,Cost Cutting
T7070,Anthropic,E-Commerce,UK,Mid-size,Jun,2025,3408,15.2,Overhiring Correction
T7071,NVIDIA,E-Commerce,Canada,Startup,Sep,2024,2070,14.2,AI Automation
T7072,Meta,Social Media,UK,Enterprise,Sep,2024,2178,31.7,Market Slowdown
T7073,OpenAI,Gaming,UK,Startup,May,2024,2010,7.0,Overhiring Correction
T7074,Salesforce,E-Commerce,Canada,Startup,Aug,2025,18775,25.2,Overhiring Correction
T7075,Spotify,Cybersecurity,Singapore,Startup,Jun,2026,5908,15.0,AI Automation
T7076,Adobe,FinTech,Germany,Big Tech,May,2024,1236,3.5,Restructuring
T7077,Amazon,AI,USA,Big Tech,Mar,2025,868,11.0,Restructuring
T7078,Oracle,Cybersecurity,Canada,Enterprise,Nov,2025,6809,15.8,Cost Cutting
T7079,NVIDIA,Cloud,Germany,Big Tech,Jun,2026,518,2.0,Overhiring Correction
T7080,Intel,Cybersecurity,Canada,Startup,May,2025,2271,7.1,Cost Cutting
T7081,Airbnb,Gaming,Canada,Startup,Mar,2025,5341,12.3,Restructuring
T7082,Spotify,Cybersecurity,UK,Startup,Feb,2025,14095,36.4,Restructuring
T7083,Netflix,Cybersecurity,Canada,Mid-size,Dec,2025,1336,7.2,Overhiring Correction
T7084,Meta,Social Media,UK,Mid-size,Nov,2025,522,10.0,AI Automation
T7085,Uber,AI,Singapore,Mid-size,Feb,2024,2443,13.6,Restructuring
T7086,Google,Cloud,Germany,Enterprise,May,2025,2163,2.4,Restructuring
T7087,Stripe,Gaming,India,Big Tech,Apr,2026,311,4.1,AI Automation
T7088,OpenAI,Gaming,Germany,Startup,Sep,2024,11722,22.5,Cost Cutting
T7089,Intel,Cybersecurity,Canada,Enterprise,Nov,2024,10628,14.0,AI Automation
T7090,Uber,Social Media,Singapore,Enterprise,May,2024,8206,28.3,Overhiring Correction
T7091,SAP,FinTech,Germany,Enterprise,Apr,2026,2226,5.2,Restructuring
T7092,Apple,Cybersecurity,Singapore,Big Tech,Jun,2025,881,7.1,Market Slowdown
T7093,SAP,E-Commerce,Canada,Startup,Sep,2024,2059,1.5,Market Slowdown
T7094,Spotify,Cloud,UK,Startup,Oct,2025,819,3.7,Market Slowdown
T7095,Salesforce,FinTech,USA,Mid-size,Jun,2024,1471,5.4,Overhiring Correction
T7096,Oracle,Cloud,UK,Enterprise,Jul,2024,2162,4.2,Restructuring
T7097,Meta,Gaming,Singapore,Big Tech,May,2025,1270,3.7,Market Slowdown
T7098,Uber,Cloud,Germany,Enterprise,Feb,2025,52,7.3,Restructuring
T7099,Databricks,AI,UK,Big Tech,Jul,2026,14625,9.1,Market Slowdown
T7100,Amazon,FinTech,Germany,Mid-size,Jul,2026,1483,4.1,Market Slowdown
T7101,Google,Social Media,Canada,Startup,Feb,2026,541,5.1,Restructuring
T7102,Anthropic,AI,USA,Startup,Oct,2025,3889,9.3,Restructuring
T7103,Microsoft,Social Media,UK,Enterprise,Oct,2025,1071,7.2,AI Automation
T7104,Spotify,Cybersecurity,Singapore,Enterprise,Sep,2025,4928,8.5,Cost Cutting
T7105,NVIDIA,Cybersecurity,USA,Big Tech,Jul,2026,2061,2.7,AI Automation
T7106,Anthropic,AI,Canada,Enterprise,Jul,2026,2353,3.1,Market Slowdown
T7107,Anthropic,Cloud,Germany,Mid-size,Oct,2026,1154,2.8,AI Automation
T7108,SAP,AI,UK,Big Tech,Jun,2024,4558,12.0,Cost Cutting
T7109,Google,Social Media,USA,Big Tech,May,2025,18535,15.6,AI Automation
T7110,Databricks,Cybersecurity,USA,Startup,Apr,2024,9221,22.2,AI Automation
T7111,Google,Cloud,Germany,Big Tech,Aug,2024,291,4.0,Cost Cutting
T7112,Uber,Gaming,Germany,Mid-size,Jan,2025,552,4.7,Cost Cutting
T7113,Apple,Social Media,Germany,Startup,May,2025,6082,14.9,Cost Cutting
T7114,Intel,Cloud,UK,Mid-size,Nov,2025,2205,1.9,Market Slowdown
T7115,Stripe,Cloud,USA,Enterprise,Apr,2025,121,3.1,Market Slowdown
T7116,Microsoft,Cloud,Singapore,Enterprise,May,2024,14717,38.7,Restructuring
T7117,Meta,Social Media,Germany,Startup,Oct,2026,14675,32.1,Overhiring Correction
T7118,SAP,Cloud,Germany,Enterprise,Feb,2025,2061,7.2,Cost Cutting
T7119,Microsoft,Gaming,Germany,Enterprise,Oct,2026,2222,0.0,AI Automation
T7120,Uber,E-Commerce,UK,Big Tech,Nov,2024,5215,1.6,Market Slowdown
T7121,Adobe,Gaming,India,Big Tech,Jul,2024,422,6.3,Overhiring Correction
T7122,Stripe,Social Media,India,Mid-size,Apr,2025,871,5.0,Restructuring
T7123,Databricks,Cybersecurity,India,Enterprise,Jun,2026,4534,36.1,Overhiring Correction
T7124,Netflix,Cloud,UK,Startup,May,2025,1462,18.8,Market Slowdown
T7125,Netflix,Cybersecurity,UK,Big Tech,Jul,2025,546,2.3,Market Slowdown
T7126,Microsoft,Cloud,Canada,Enterprise,Sep,2024,3341,11.6,Restructuring
T7127,OpenAI,E-Commerce,Germany,Enterprise,Apr,2024,5347,2.4,AI Automation
T7128,Amazon,Cloud,India,Startup,Nov,2026,1943,5.2,Overhiring Correction
T7129,OpenAI,FinTech,India,Enterprise,May,2025,1344,4.8,Overhiring Correction
T7130,Uber,Gaming,UK,Enterprise,Aug,2025,9480,15.7,Overhiring Correction
T7131,Anthropic,Cybersecurity,Singapore,Mid-size,Sep,2024,11088,26.2,Overhiring Correction
T7132,Apple,FinTech,India,Enterprise,Jan,2026,4960,15.6,Cost Cutting
T7133,Salesforce,Social Media,India,Enterprise,Jun,2024,312,4.5,Restructuring
T7134,Uber,Social Media,UK,Big Tech,Jul,2026,739,11.0,Overhiring Correction
T7135,Stripe,Gaming,Singapore,Mid-size,Aug,2024,7053,23.2,Market Slowdown
T7136,OpenAI,Gaming,UK,Big Tech,Sep,2024,1666,8.1,AI Automation
T7137,Meta,Gaming,India,Startup,Feb,2026,2238,0.1,Cost Cutting
T7138,Uber,Cybersecurity,UK,Enterprise,Feb,2025,2030,0.8,Overhiring Correction
T7139,Anthropic,Cloud,India,Mid-size,May,2024,1499,0.2,Market Slowdown
T7140,Apple,Cloud,Germany,Mid-size,Jul,2026,13755,11.9,Cost Cutting
T7141,Microsoft,FinTech,UK,Enterprise,Feb,2025,527,7.6,AI Automation
T7142,Spotify,FinTech,USA,Big Tech,Aug,2026,5357,8.0,Overhiring Correction
T7143,Meta,Gaming,USA,Startup,Oct,2024,6656,18.0,Cost Cutting
T7144,Netflix,E-Commerce,Canada,Enterprise,Mar,2026,293,7.5,Restructuring
T7145,Uber,FinTech,UK,Enterprise,Apr,2024,4597,11.7,Restructuring
T7146,Stripe,Social Media,India,Startup,Aug,2024,275,1.9,Overhiring Correction
T7147,SAP,Cloud,India,Mid-size,Jun,2025,12752,27.8,Market Slowdown
T7148,Salesforce,Cloud,Germany,Big Tech,Nov,2025,6304,13.2,AI Automation
T7149,Netflix,Cloud,UK,Big Tech,Nov,2026,3234,11.0,Cost Cutting
T7150,Google,Cybersecurity,Canada,Big Tech,Oct,2026,14609,25.6,Market Slowdown
T7151,Google,E-Commerce,Singapore,Big Tech,Oct,2026,5426,14.8,Overhiring Correction
T7152,Stripe,Cloud,Singapore,Startup,Nov,2026,9703,25.0,Market Slowdown
T7153,Palantir,Gaming,Singapore,Big Tech,Feb,2024,4961,1.0,Cost Cutting
T7154,Amazon,Cybersecurity,Singapore,Startup,May,2024,764,6.9,Market Slowdown
T7155,Salesforce,AI,Germany,Enterprise,Apr,2025,8979,33.6,Cost Cutting
T7156,Salesforce,Cloud,India,Mid-size,Mar,2026,3934,15.1,Overhiring Correction
T7157,Databricks,E-Commerce,Germany,Big Tech,Sep,2025,17222,27.6,Overhiring Correction
T7158,Spotify,Cloud,USA,Startup,Feb,2024,5053,3.1,Restructuring
T7159,Intel,Gaming,USA,Enterprise,Aug,2024,10289,14.0,Overhiring Correction
T7160,NVIDIA,Social Media,UK,Enterprise,Feb,2024,3836,18.7,Market Slowdown
T7161,Intel,E-Commerce,Germany,Startup,Apr,2026,9541,28.7,AI Automation
T7162,Apple,E-Commerce,UK,Big Tech,Sep,2025,607,8.7,Overhiring Correction
T7163,SAP,Cybersecurity,India,Enterprise,Apr,2025,7170,32.6,Cost Cutting
T7164,Uber,AI,UK,Enterprise,Dec,2024,1701,9.7,Cost Cutting
T7165,Intel,Social Media,Canada,Big Tech,Mar,2026,1272,6.0,AI Automation
T7166,Databricks,Cybersecurity,USA,Startup,Jan,2026,7699,31.3,Overhiring Correction
T7167,Databricks,Cybersecurity,USA,Enterprise,Dec,2024,639,1.5,Market Slowdown
T7168,Google,FinTech,USA,Enterprise,Dec,2024,749,8.7,Market Slowdown
T7169,OpenAI,Social Media,UK,Mid-size,Apr,2025,4130,17.3,Market Slowdown
T7170,Amazon,Cloud,India,Big Tech,Mar,2025,3527,15.0,Market Slowdown
T7171,Airbnb,Social Media,Canada,Mid-size,Apr,2026,650,2.4,Restructuring
T7172,Google,Gaming,UK,Mid-size,Sep,2024,6240,11.3,Restructuring
T7173,Adobe,Social Media,Singapore,Enterprise,Nov,2024,604,8.2,Overhiring Correction
T7174,NVIDIA,Cybersecurity,Singapore,Enterprise,Aug,2025,3493,30.4,Overhiring Correction
T7175,Netflix,AI,Canada,Startup,Mar,2024,1620,30.4,Market Slowdown
T7176,NVIDIA,E-Commerce,USA,Enterprise,Oct,2025,1673,3.8,AI Automation
T7177,Netflix,AI,Canada,Big Tech,Oct,2025,7169,34.7,Cost Cutting
T7178,Intel,Gaming,USA,Enterprise,Feb,2025,9210,16.4,Market Slowdown
T7179,Uber,Cloud,USA,Big Tech,Nov,2025,1113,7.6,Cost Cutting
T7180,Airbnb,E-Commerce,Canada,Big Tech,Jan,2025,1679,4.2,Cost Cutting
T7181,SAP,Gaming,Germany,Enterprise,Mar,2025,2784,31.8,Cost Cutting
T7182,SAP,AI,Germany,Mid-size,Jun,2024,75,7.3,Cost Cutting
T7183,Airbnb,AI,USA,Mid-size,Jul,2026,2032,1.4,Restructuring
T7184,Spotify,E-Commerce,UK,Startup,Feb,2024,111,0.0,Market Slowdown
T7185,Amazon,Cybersecurity,Germany,Mid-size,Sep,2026,15744,28.1,Market Slowdown
T7186,Netflix,Cloud,Germany,Big Tech,Jun,2025,2008,8.9,Cost Cutting
T7187,Google,Cybersecurity,Canada,Startup,Dec,2026,1100,4.5,AI Automation
T7188,Airbnb,AI,UK,Big Tech,Apr,2026,7796,18.6,Restructuring
T7189,Oracle,E-Commerce,USA,Mid-size,Jul,2026,3229,13.0,Cost Cutting
T7190,Salesforce,AI,Singapore,Enterprise,Mar,2026,379,3.9,Cost Cutting
T7191,Uber,Cloud,UK,Mid-size,Dec,2024,2190,1.8,Overhiring Correction
T7192,SAP,Gaming,Canada,Mid-size,Oct,2025,9782,20.5,Market Slowdown
T7193,SAP,E-Commerce,UK,Mid-size,Jun,2024,4766,19.8,AI Automation
T7194,Databricks,E-Commerce,USA,Big Tech,Jul,2025,1869,11.5,AI Automation
T7195,Apple,Cloud,Singapore,Startup,Jan,2024,5263,14.5,Market Slowdown
T7196,Spotify,E-Commerce,Canada,Mid-size,Jun,2024,335,4.1,AI Automation
T7197,NVIDIA,Cloud,India,Big Tech,Apr,2026,6537,32.5,Market Slowdown
T7198,Stripe,AI,UK,Startup,Mar,2025,1459,3.5,Overhiring Correction
T7199,NVIDIA,Cloud,Germany,Enterprise,Mar,2026,122,2.3,AI Automation
T7200,Netflix,Gaming,Germany,Enterprise,May,2024,7948,12.1,Restructuring
T7201,OpenAI,E-Commerce,Canada,Big Tech,Aug,2026,5664,19.6,Market Slowdown
T7202,NVIDIA,E-Commerce,Singapore,Mid-size,Dec,2024,4022,11.5,AI Automation
T7203,Amazon,Social Media,India,Mid-size,Aug,2026,1332,3.9,Overhiring Correction
T7204,Palantir,Cloud,USA,Big Tech,Nov,2025,154,10.0,Restructuring
T7205,Microsoft,Cybersecurity,Canada,Big Tech,Oct,2025,1326,8.5,Overhiring Correction
T7206,Microsoft,Gaming,Canada,Enterprise,Dec,2025,1243,2.8,Market Slowdown
T7207,Oracle,AI,Germany,Startup,Oct,2025,1802,10.0,Cost Cutting
T7208,NVIDIA,AI,Germany,Mid-size,Oct,2025,1543,3.8,Restructuring
T7209,Amazon,FinTech,USA,Startup,Jul,2024,17877,13.3,Market Slowdown
T7210,Databricks,Cloud,Canada,Mid-size,Aug,2026,795,2.2,Overhiring Correction
T7211,Meta,Cybersecurity,Canada,Enterprise,Oct,2024,2337,4.3,Cost Cutting
T7212,Meta,Gaming,Singapore,Mid-size,Dec,2026,5985,16.3,AI Automation
T7213,Amazon,Cloud,USA,Mid-size,Jan,2026,1011,10.6,Cost Cutting
T7214,Airbnb,Gaming,Canada,Enterprise,Dec,2024,18297,36.5,Cost Cutting
T7215,Stripe,Social Media,India,Startup,Mar,2024,5501,14.3,AI Automation
T7216,Uber,Cloud,UK,Mid-size,Oct,2026,2406,8.8,Overhiring Correction
T7217,Intel,AI,USA,Startup,Dec,2025,205,4.4,Cost Cutting
T7218,Palantir,Gaming,Singapore,Big Tech,Aug,2026,11789,25.7,Restructuring
T7219,NVIDIA,E-Commerce,Canada,Mid-size,Jan,2026,1968,8.1,Overhiring Correction
T7220,Adobe,Cloud,India,Big Tech,Feb,2025,5351,10.3,Market Slowdown
T7221,Spotify,Gaming,Canada,Big Tech,May,2024,5041,10.1,AI Automation
T7222,NVIDIA,Cloud,USA,Big Tech,May,2026,17510,12.1,Overhiring Correction
T7223,Adobe,Gaming,Canada,Startup,Mar,2024,17907,21.8,Cost Cutting
T7224,Stripe,Cybersecurity,USA,Startup,Jan,2026,1065,0.0,Market Slowdown
T7225,Airbnb,Social Media,India,Startup,Oct,2026,3751,9.3,Overhiring Correction
T7226,Microsoft,Gaming,USA,Big Tech,Apr,2024,9302,28.6,AI Automation
T7227,Salesforce,AI,Germany,Enterprise,Jan,2025,4545,27.5,Market Slowdown
T7228,Airbnb,Gaming,India,Big Tech,Oct,2026,1894,3.2,AI Automation
T7229,Apple,Social Media,Canada,Enterprise,Feb,2025,11278,16.2,AI Automation
T7230,NVIDIA,Cybersecurity,India,Big Tech,Jan,2026,560,6.5,Overhiring Correction
T7231,Salesforce,Gaming,USA,Big Tech,Apr,2026,70,1.3,AI Automation
T7232,Uber,E-Commerce,USA,Enterprise,Feb,2024,4807,14.4,Cost Cutting
T7233,OpenAI,E-Commerce,India,Mid-size,Oct,2025,1098,1.4,AI Automation
T7234,Salesforce,Cloud,UK,Mid-size,Feb,2025,1046,9.4,Cost Cutting
T7235,Salesforce,E-Commerce,Canada,Startup,May,2025,2392,0.1,Restructuring
T7236,Oracle,Gaming,Canada,Enterprise,Apr,2024,6700,16.5,Overhiring Correction
T7237,Meta,Gaming,USA,Startup,Jun,2026,1816,4.2,Market Slowdown
T7238,Microsoft,Gaming,USA,Enterprise,Feb,2024,16162,27.4,AI Automation
T7239,Adobe,E-Commerce,USA,Mid-size,Apr,2025,297,0.3,Overhiring Correction
T7240,NVIDIA,Cybersecurity,India,Startup,Jan,2026,94,5.3,AI Automation
T7241,Apple,Social Media,India,Enterprise,Feb,2025,211,9.7,Restructuring
T7242,NVIDIA,E-Commerce,USA,Mid-size,Jul,2026,1942,13.3,Overhiring Correction
T7243,Netflix,E-Commerce,Canada,Enterprise,Feb,2026,6300,17.4,AI Automation
T7244,Databricks,Cloud,Canada,Mid-size,Nov,2025,6877,18.0,AI Automation
T7245,Intel,AI,USA,Enterprise,Jan,2026,4889,3.2,Overhiring Correction
T7246,Google,Cloud,Canada,Mid-size,Feb,2026,1421,4.6,AI Automation
T7247,Adobe,Gaming,Canada,Mid-size,Dec,2025,6305,3.9,Cost Cutting
T7248,Google,FinTech,UK,Enterprise,Sep,2026,2433,17.4,Overhiring Correction
T7249,Adobe,Cloud,UK,Big Tech,Oct,2024,1983,8.1,AI Automation
T7250,Amazon,Cybersecurity,Germany,Big Tech,Apr,2025,15296,9.3,Market Slowdown
T7251,Google,AI,UK,Startup,Feb,2026,15694,30.8,AI Automation
T7252,Uber,Social Media,USA,Mid-size,Jul,2025,729,3.6,AI Automation
T7253,OpenAI,AI,Germany,Startup,Sep,2026,212,9.3,Market Slowdown
T7254,Oracle,FinTech,Singapore,Mid-size,Oct,2026,14197,22.5,Restructuring
T7255,Apple,Cybersecurity,UK,Startup,Sep,2025,7577,31.7,Overhiring Correction
T7256,NVIDIA,Cybersecurity,India,Mid-size,May,2024,524,8.7,Market Slowdown
T7257,Intel,E-Commerce,India,Enterprise,Mar,2024,453,16.6,Cost Cutting
T7258,Stripe,E-Commerce,India,Big Tech,Dec,2026,1276,1.5,AI Automation
T7259,Oracle,AI,Singapore,Enterprise,Feb,2025,18626,8.7,Cost Cutting
T7260,Uber,AI,Canada,Startup,Jan,2026,953,4.8,Restructuring
T7261,Oracle,Gaming,Canada,Big Tech,Mar,2024,1125,1.1,Overhiring Correction
T7262,Intel,Gaming,Canada,Mid-size,Dec,2026,951,6.7,AI Automation
T7263,Adobe,E-Commerce,USA,Enterprise,Feb,2024,5375,39.8,Restructuring
T7264,Salesforce,E-Commerce,UK,Big Tech,Feb,2026,3412,35.3,Restructuring
T7265,Salesforce,E-Commerce,Germany,Big Tech,Jun,2025,1297,15.2,AI Automation
T7266,Amazon,Gaming,USA,Mid-size,Jan,2024,1451,5.3,Overhiring Correction
T7267,Google,Social Media,UK,Mid-size,Aug,2026,6260,12.0,Overhiring Correction
T7268,Netflix,Gaming,Germany,Mid-size,Mar,2025,5918,17.1,Restructuring
T7269,Oracle,AI,UK,Startup,Apr,2025,17073,23.5,Overhiring Correction
